person_id,email,event_name,campaign_name,event_timestamp
KL-53097,olivia.obrien10@hotmail.com,Clicked Email,New Arrivals,2026-06-23T09:39:00Z
KL-33833,james.lopez33@example.com,Opened Email,Winter Clearance,2026-01-11T22:31:00Z
KL-2691,chen.brown96@example.com,Clicked Email,Loyalty Perks,2026-04-04T12:27:00Z
KL-84865,liam.chen92@hotmail.com,Opened Email,New Arrivals,2026-05-21T20:08:00Z
KL-4051,zoe.patel45@gmail.com,Clicked Email,New Arrivals,2026-01-27T13:07:00Z
KL-41059,mia.brown90@example.com,Clicked Email,New Arrivals,2026-07-28T02:42:00Z
KL-27062,zoe.ali51@yahoo.com,Clicked Email,Winter Clearance,2026-02-11T04:00:00Z
KL-71141,chen.kim10@gmail.com,Opened Email,Winter Clearance,2026-04-03T10:02:00Z
KL-13762,priya.garcia51@gmail.com,Opened Email,Summer Sale,2026-03-20T17:42:00Z
KL-13908,olivia.ali3@outlook.com,Clicked Email,Winter Clearance,2026-05-15T14:56:00Z
KL-67875,mia.novak39@hotmail.com,Opened Email,New Arrivals,2026-06-07T22:27:00Z
KL-52207,maria.obrien12@outlook.com,Opened Email,Summer Sale,2026-01-02T02:58:00Z
KL-39975,chen.costa48@example.com,Clicked Email,Summer Sale,2026-07-02T23:13:00Z
KL-63654,ethan.lee16@outlook.com,Opened Email,Winter Clearance,2026-07-17T16:32:00Z
KL-80178,david.martin91@gmail.com,Opened Email,New Arrivals,2026-01-09T12:42:00Z
KL-9955,fatima.anand58@outlook.com,Clicked Email,New Arrivals,2026-05-17T03:26:00Z
KL-58699,noah.garcia66@example.com,Unsubscribed,Loyalty Perks,2026-01-17T21:22:00Z
KL-51169,lucas.obrien21@outlook.com,Opened Email,Loyalty Perks,2026-06-02T21:37:00Z
KL-97029,olivia.patel1@yahoo.com,Clicked Email,Winter Clearance,2026-07-18T17:48:00Z
KL-50825,ethan.khan82@yahoo.com,Clicked Email,Winter Clearance,2026-02-17T01:00:00Z
KL-21606,liam.brown51@gmail.com,Opened Email,Winter Clearance,2026-02-27T00:46:00Z
KL-14561,fatima.obrien35@gmail.com,Opened Email,Loyalty Perks,2026-04-05T20:12:00Z
KL-71740,lucas.anand40@hotmail.com,Opened Email,Loyalty Perks,2026-04-10T00:29:00Z
KL-27359,priya.costa70@hotmail.com,Opened Email,Summer Sale,2026-05-08T01:49:00Z
KL-62609,liam.patel10@gmail.com,Unsubscribed,Loyalty Perks,2026-01-21T08:22:00Z
KL-39975,chen.costa48@example.com,Opened Email,Winter Clearance,2026-04-03T08:24:00Z
KL-13855,aiko.sharma52@example.com,Opened Email,Summer Sale,2026-04-13T16:32:00Z
KL-73378,liam.sharma79@outlook.com,Clicked Email,Winter Clearance,2026-03-03T17:21:00Z
KL-84372,priya.anand2@example.com,Unsubscribed,Summer Sale,2026-01-14T09:22:00Z
KL-25031,zoe.novak26@gmail.com,Opened Email,Loyalty Perks,2026-06-20T11:52:00Z
KL-29009,priya.lopez11@outlook.com,Opened Email,Loyalty Perks,2026-02-25T02:32:00Z
KL-49528,noah.martin24@gmail.com,Unsubscribed,New Arrivals,2026-05-05T00:46:00Z
KL-37544,mia.ali16@example.com,Opened Email,Loyalty Perks,2026-05-27T11:27:00Z
KL-54016,lucas.anand72@example.com,Opened Email,New Arrivals,2026-07-16T22:30:00Z
KL-13855,aiko.sharma52@example.com,Opened Email,Summer Sale,2026-06-07T03:24:00Z
KL-47203,noah.khan59@gmail.com,Unsubscribed,Summer Sale,2026-05-26T05:53:00Z
KL-7684,tom.gonzalez18@outlook.com,Opened Email,Loyalty Perks,2026-03-18T15:43:00Z
KL-24625,mia.chen78@example.com,Opened Email,Summer Sale,2026-02-09T21:03:00Z
KL-14638,mia.lee70@outlook.com,Clicked Email,Loyalty Perks,2026-03-11T00:42:00Z
KL-72039,arjun.anand29@hotmail.com,Clicked Email,Loyalty Perks,2026-05-02T16:47:00Z
KL-7021,aiko.martin77@hotmail.com,Opened Email,New Arrivals,2026-05-28T15:25:00Z
KL-33818,raj.khan32@yahoo.com,Unsubscribed,New Arrivals,2026-05-17T15:08:00Z
KL-72910,tom.chen61@hotmail.com,Clicked Email,Summer Sale,2026-04-07T00:12:00Z
KL-84865,liam.chen92@hotmail.com,Opened Email,New Arrivals,2026-05-08T21:03:00Z
KL-186,noah.brown14@hotmail.com,Opened Email,Summer Sale,2026-03-08T10:10:00Z
KL-85116,david.sharma23@outlook.com,Opened Email,New Arrivals,2026-01-16T22:45:00Z
KL-4051,zoe.patel45@gmail.com,Opened Email,Winter Clearance,2026-05-19T20:26:00Z
KL-68193,james.chen63@hotmail.com,Opened Email,Winter Clearance,2026-07-13T04:32:00Z
KL-40875,raj.patel26@gmail.com,Unsubscribed,New Arrivals,2026-03-04T16:38:00Z
KL-84865,liam.chen92@hotmail.com,Clicked Email,New Arrivals,2026-02-11T04:28:00Z
KL-71141,chen.kim10@gmail.com,Clicked Email,Winter Clearance,2026-01-01T05:08:00Z
KL-76560,nina.brown30@yahoo.com,Opened Email,New Arrivals,2026-02-10T01:23:00Z
KL-97029,olivia.patel1@yahoo.com,Unsubscribed,Winter Clearance,2026-07-28T03:11:00Z
KL-64686,noah.gonzalez87@outlook.com,Opened Email,Loyalty Perks,2026-05-19T23:02:00Z
KL-77704,noah.chen65@outlook.com,Opened Email,Summer Sale,2026-05-28T20:10:00Z
KL-75989,liam.smith7@yahoo.com,Opened Email,Loyalty Perks,2026-01-14T12:27:00Z
KL-44113,james.wilson22@yahoo.com,Opened Email,New Arrivals,2026-02-19T04:31:00Z
KL-51508,aiko.ali75@outlook.com,Opened Email,Loyalty Perks,2026-04-21T19:02:00Z
KL-47743,james.brown7@yahoo.com,Clicked Email,New Arrivals,2026-04-03T10:08:00Z
KL-79271,lucas.gonzalez48@yahoo.com,Clicked Email,Loyalty Perks,2026-07-18T09:19:00Z
KL-94259,sara.costa58@example.com,Opened Email,Summer Sale,2026-02-06T08:44:00Z
KL-59182,lucas.khan90@hotmail.com,Opened Email,Loyalty Perks,2026-05-18T12:12:00Z
KL-73378,liam.sharma79@outlook.com,Opened Email,New Arrivals,2026-07-15T07:29:00Z
KL-67875,mia.novak39@hotmail.com,Opened Email,Loyalty Perks,2026-01-08T02:53:00Z
KL-39631,zoe.gonzalez56@gmail.com,Opened Email,New Arrivals,2026-04-22T12:40:00Z
KL-62806,fatima.novak9@yahoo.com,Opened Email,Loyalty Perks,2026-07-04T19:48:00Z
KL-76560,nina.brown30@yahoo.com,Clicked Email,Summer Sale,2026-04-03T00:16:00Z
KL-44461,fatima.martin38@yahoo.com,Opened Email,Summer Sale,2026-07-04T18:51:00Z
KL-92581,liam.martin2@gmail.com,Opened Email,Loyalty Perks,2026-07-13T21:43:00Z
KL-15131,chen.lee15@outlook.com,Opened Email,Loyalty Perks,2026-06-16T13:35:00Z
KL-17790,mia.tanaka88@gmail.com,Opened Email,Loyalty Perks,2026-01-02T07:16:00Z
KL-50428,tom.khan40@yahoo.com,Opened Email,Summer Sale,2026-02-25T02:33:00Z
KL-98639,tom.khan53@hotmail.com,Opened Email,Summer Sale,2026-03-01T10:58:00Z
KL-63139,emma.garcia43@example.com,Opened Email,New Arrivals,2026-03-21T03:28:00Z
KL-62806,fatima.novak9@yahoo.com,Opened Email,Loyalty Perks,2026-03-15T01:32:00Z
KL-64686,noah.gonzalez87@outlook.com,Clicked Email,Summer Sale,2026-05-24T08:50:00Z
KL-49528,noah.martin24@gmail.com,Clicked Email,Winter Clearance,2026-01-10T21:52:00Z
KL-83419,liam.wilson63@gmail.com,Unsubscribed,New Arrivals,2026-01-01T06:06:00Z
KL-84448,zoe.novak37@gmail.com,Clicked Email,Winter Clearance,2026-03-11T15:08:00Z
KL-27997,arjun.gonzalez3@yahoo.com,Opened Email,Winter Clearance,2026-03-22T15:38:00Z
KL-19911,chen.lopez40@hotmail.com,Opened Email,Winter Clearance,2026-06-09T00:14:00Z
KL-97890,arjun.novak12@gmail.com,Unsubscribed,Loyalty Perks,2026-03-20T20:37:00Z
KL-85116,david.sharma23@outlook.com,Unsubscribed,Summer Sale,2026-05-08T07:38:00Z
KL-95238,lucas.khan54@outlook.com,Opened Email,Winter Clearance,2026-06-20T09:05:00Z
KL-45777,tom.martin95@yahoo.com,Clicked Email,Loyalty Perks,2026-01-01T12:01:00Z
KL-65029,noah.obrien17@gmail.com,Opened Email,Winter Clearance,2026-07-26T14:22:00Z
KL-27898,raj.wilson22@outlook.com,Opened Email,Summer Sale,2026-03-16T12:15:00Z
KL-49091,fatima.khan44@example.com,Opened Email,Summer Sale,2026-01-18T19:25:00Z
KL-7680,david.novak38@outlook.com,Clicked Email,Loyalty Perks,2026-04-26T03:10:00Z
KL-5227,aiko.novak67@outlook.com,Opened Email,Winter Clearance,2026-01-13T09:01:00Z
KL-42764,fatima.smith31@yahoo.com,Opened Email,Winter Clearance,2026-03-17T12:29:00Z
KL-15131,chen.lee15@outlook.com,Opened Email,Winter Clearance,2026-07-21T20:37:00Z
KL-66636,olivia.gonzalez55@outlook.com,Opened Email,Loyalty Perks,2026-05-03T14:00:00Z
KL-46944,ethan.lopez41@yahoo.com,Opened Email,Winter Clearance,2026-07-04T00:03:00Z
KL-53225,david.martin39@example.com,Unsubscribed,Summer Sale,2026-07-03T14:31:00Z
KL-27997,arjun.gonzalez3@yahoo.com,Opened Email,Winter Clearance,2026-03-19T09:38:00Z
KL-37241,emma.novak4@hotmail.com,Opened Email,Summer Sale,2026-04-17T03:07:00Z
KL-44899,noah.ali37@example.com,Unsubscribed,Summer Sale,2026-05-23T13:53:00Z
KL-82484,zoe.patel26@yahoo.com,Opened Email,Loyalty Perks,2026-05-01T05:59:00Z
KL-86296,arjun.costa47@gmail.com,Opened Email,Loyalty Perks,2026-03-03T11:21:00Z
KL-82157,nina.martin12@hotmail.com,Clicked Email,Winter Clearance,2026-03-08T07:14:00Z
KL-10539,arjun.kim49@gmail.com,Opened Email,Winter Clearance,2026-06-11T11:10:00Z
KL-83892,sara.kim20@gmail.com,Opened Email,Winter Clearance,2026-07-22T00:52:00Z
KL-32085,priya.tanaka11@gmail.com,Opened Email,Loyalty Perks,2026-02-01T01:19:00Z
KL-42549,james.anand25@outlook.com,Opened Email,Winter Clearance,2026-06-13T11:13:00Z
KL-7021,aiko.martin77@hotmail.com,Clicked Email,Summer Sale,2026-06-20T15:41:00Z
KL-53225,david.martin39@example.com,Opened Email,Summer Sale,2026-04-07T18:55:00Z
KL-94259,sara.costa58@example.com,Clicked Email,New Arrivals,2026-03-17T15:45:00Z
KL-73378,liam.sharma79@outlook.com,Opened Email,New Arrivals,2026-07-24T17:52:00Z
KL-67994,priya.brown81@yahoo.com,Clicked Email,Loyalty Perks,2026-06-08T19:09:00Z
KL-21606,liam.brown51@gmail.com,Clicked Email,Winter Clearance,2026-06-03T08:44:00Z
KL-50428,tom.khan40@yahoo.com,Opened Email,Loyalty Perks,2026-05-07T03:57:00Z
KL-27997,arjun.gonzalez3@yahoo.com,Unsubscribed,Winter Clearance,2026-04-02T13:00:00Z
KL-27384,liam.gonzalez90@outlook.com,Clicked Email,Summer Sale,2026-04-28T07:52:00Z
KL-27332,nina.wilson66@example.com,Unsubscribed,New Arrivals,2026-01-23T03:24:00Z
KL-86907,arjun.chen69@hotmail.com,Clicked Email,Summer Sale,2026-04-23T18:35:00Z
KL-9985,ethan.patel22@gmail.com,Opened Email,Loyalty Perks,2026-07-09T12:19:00Z
KL-29009,priya.lopez11@outlook.com,Opened Email,Winter Clearance,2026-01-04T09:42:00Z
KL-69922,aiko.ali30@outlook.com,Clicked Email,Loyalty Perks,2026-04-01T07:38:00Z
KL-5009,arjun.ali76@example.com,Opened Email,Loyalty Perks,2026-06-05T15:44:00Z
KL-73020,emma.lee50@example.com,Clicked Email,Winter Clearance,2026-06-19T04:23:00Z
KL-5227,aiko.novak67@outlook.com,Opened Email,Summer Sale,2026-03-01T19:59:00Z
KL-57537,aiko.anand88@example.com,Clicked Email,Summer Sale,2026-01-02T21:05:00Z
KL-31116,chen.kim95@yahoo.com,Opened Email,Summer Sale,2026-01-27T10:27:00Z
KL-44899,noah.ali37@example.com,Clicked Email,Summer Sale,2026-07-19T14:12:00Z
KL-1827,tom.garcia93@yahoo.com,Opened Email,Loyalty Perks,2026-07-24T19:40:00Z
KL-28710,priya.chen69@example.com,Opened Email,New Arrivals,2026-01-28T07:00:00Z
KL-49528,noah.martin24@gmail.com,Opened Email,New Arrivals,2026-05-28T09:42:00Z
KL-31116,chen.kim95@yahoo.com,Opened Email,Winter Clearance,2026-04-05T06:43:00Z
KL-19125,ethan.patel14@yahoo.com,Opened Email,Summer Sale,2026-03-22T08:33:00Z
KL-53870,nina.novak63@example.com,Unsubscribed,Winter Clearance,2026-06-08T20:26:00Z
KL-55031,priya.lopez88@outlook.com,Clicked Email,Winter Clearance,2026-01-20T04:08:00Z
KL-42713,chen.patel36@yahoo.com,Opened Email,New Arrivals,2026-01-14T06:48:00Z
KL-99843,lucas.wilson41@hotmail.com,Clicked Email,Loyalty Perks,2026-01-16T12:04:00Z
KL-14561,fatima.obrien35@gmail.com,Opened Email,Summer Sale,2026-02-07T13:16:00Z
KL-27997,arjun.gonzalez3@yahoo.com,Opened Email,Winter Clearance,2026-05-08T13:32:00Z
KL-90271,priya.anand96@example.com,Clicked Email,Summer Sale,2026-04-28T14:27:00Z
KL-89840,emma.chen43@outlook.com,Opened Email,New Arrivals,2026-02-08T18:42:00Z
KL-78774,olivia.khan34@hotmail.com,Opened Email,New Arrivals,2026-03-05T17:09:00Z
KL-2272,lucas.patel34@hotmail.com,Clicked Email,Winter Clearance,2026-01-06T12:56:00Z
KL-73456,noah.ali17@example.com,Opened Email,Winter Clearance,2026-05-09T19:54:00Z
KL-50474,sara.gonzalez28@gmail.com,Clicked Email,New Arrivals,2026-02-11T05:58:00Z
KL-85116,david.sharma23@outlook.com,Clicked Email,Loyalty Perks,2026-03-10T21:33:00Z
KL-4051,zoe.patel45@gmail.com,Opened Email,Winter Clearance,2026-07-23T23:34:00Z
KL-75649,lucas.lee28@hotmail.com,Opened Email,Summer Sale,2026-01-10T07:14:00Z
KL-96651,nina.sharma23@example.com,Clicked Email,Loyalty Perks,2026-01-20T22:33:00Z
KL-52207,maria.obrien12@outlook.com,Clicked Email,Winter Clearance,2026-04-03T10:20:00Z
KL-29965,chen.brown68@hotmail.com,Clicked Email,Summer Sale,2026-07-21T12:44:00Z
KL-67004,arjun.patel85@gmail.com,Unsubscribed,Winter Clearance,2026-05-02T05:59:00Z
KL-38988,priya.costa85@gmail.com,Opened Email,New Arrivals,2026-01-23T23:17:00Z
KL-9558,emma.lopez5@hotmail.com,Opened Email,Winter Clearance,2026-02-04T13:11:00Z
KL-73378,liam.sharma79@outlook.com,Clicked Email,Winter Clearance,2026-06-01T06:09:00Z
KL-91278,aiko.tanaka0@yahoo.com,Clicked Email,Loyalty Perks,2026-01-18T00:11:00Z
KL-37882,fatima.tanaka27@hotmail.com,Clicked Email,Loyalty Perks,2026-06-20T18:36:00Z
KL-99615,aiko.brown56@outlook.com,Unsubscribed,New Arrivals,2026-06-15T18:12:00Z
KL-73456,noah.ali17@example.com,Clicked Email,Winter Clearance,2026-07-19T10:48:00Z
KL-58116,emma.kim80@outlook.com,Opened Email,New Arrivals,2026-03-24T14:17:00Z
KL-54281,fatima.johnson58@yahoo.com,Opened Email,Summer Sale,2026-01-16T21:13:00Z
KL-66860,zoe.chen6@gmail.com,Unsubscribed,Summer Sale,2026-02-23T16:27:00Z
KL-66642,chen.ali75@gmail.com,Clicked Email,Winter Clearance,2026-06-15T13:06:00Z
KL-40308,nina.obrien52@outlook.com,Opened Email,Loyalty Perks,2026-05-10T23:54:00Z
KL-50825,ethan.khan82@yahoo.com,Opened Email,New Arrivals,2026-01-26T00:34:00Z
KL-96254,sara.patel21@gmail.com,Clicked Email,Winter Clearance,2026-02-02T23:32:00Z
KL-27250,nina.sharma67@gmail.com,Opened Email,New Arrivals,2026-06-09T20:35:00Z
KL-60697,lucas.sharma71@outlook.com,Unsubscribed,New Arrivals,2026-07-28T05:51:00Z
KL-39631,zoe.gonzalez56@gmail.com,Opened Email,Winter Clearance,2026-06-23T16:33:00Z
KL-86040,olivia.johnson6@yahoo.com,Opened Email,New Arrivals,2026-06-15T07:45:00Z
KL-39144,lucas.ali24@outlook.com,Clicked Email,Loyalty Perks,2026-05-12T04:11:00Z
KL-70424,james.gonzalez1@yahoo.com,Unsubscribed,New Arrivals,2026-01-03T19:28:00Z
KL-54389,ethan.obrien11@example.com,Opened Email,New Arrivals,2026-05-16T08:53:00Z
KL-90206,ethan.obrien53@hotmail.com,Opened Email,Winter Clearance,2026-06-23T05:31:00Z
KL-9985,ethan.patel22@gmail.com,Clicked Email,New Arrivals,2026-06-13T10:04:00Z
KL-68101,olivia.lopez80@example.com,Clicked Email,Loyalty Perks,2026-03-03T21:45:00Z
KL-73806,nina.sharma9@hotmail.com,Opened Email,Loyalty Perks,2026-01-02T16:07:00Z
KL-42549,james.anand25@outlook.com,Opened Email,Loyalty Perks,2026-06-05T04:27:00Z
KL-57537,aiko.anand88@example.com,Opened Email,Summer Sale,2026-01-07T13:00:00Z
KL-88928,nina.chen37@gmail.com,Opened Email,New Arrivals,2026-02-11T01:09:00Z
KL-41059,mia.brown90@example.com,Opened Email,Summer Sale,2026-06-07T21:17:00Z
KL-54281,fatima.johnson58@yahoo.com,Opened Email,Loyalty Perks,2026-02-15T10:51:00Z
KL-56010,aiko.anand7@example.com,Opened Email,Winter Clearance,2026-07-19T04:54:00Z
KL-14923,zoe.sharma92@example.com,Opened Email,Summer Sale,2026-07-14T22:25:00Z
KL-23396,priya.brown16@hotmail.com,Opened Email,Winter Clearance,2026-07-26T13:39:00Z
KL-13908,olivia.ali3@outlook.com,Unsubscribed,Loyalty Perks,2026-01-08T06:54:00Z
KL-81509,tom.gonzalez0@yahoo.com,Opened Email,Loyalty Perks,2026-03-09T02:01:00Z
KL-9558,emma.lopez5@hotmail.com,Opened Email,Winter Clearance,2026-04-09T18:29:00Z
KL-92581,liam.martin2@gmail.com,Opened Email,Loyalty Perks,2026-03-26T23:21:00Z
KL-17790,mia.tanaka88@gmail.com,Opened Email,Summer Sale,2026-03-24T20:06:00Z
KL-99615,aiko.brown56@outlook.com,Clicked Email,Loyalty Perks,2026-02-19T13:53:00Z
KL-6642,maria.wilson63@example.com,Opened Email,Summer Sale,2026-05-05T09:06:00Z
KL-51930,noah.gonzalez60@outlook.com,Clicked Email,Summer Sale,2026-03-27T00:41:00Z
KL-38947,lucas.obrien21@gmail.com,Clicked Email,Winter Clearance,2026-01-24T23:49:00Z
KL-43313,ethan.costa2@hotmail.com,Opened Email,Loyalty Perks,2026-07-06T22:21:00Z
KL-60888,arjun.novak93@yahoo.com,Opened Email,New Arrivals,2026-06-06T04:42:00Z
KL-51930,noah.gonzalez60@outlook.com,Opened Email,Loyalty Perks,2026-05-27T17:12:00Z
KL-53225,david.martin39@example.com,Unsubscribed,Loyalty Perks,2026-02-12T08:47:00Z
KL-72039,arjun.anand29@hotmail.com,Opened Email,Winter Clearance,2026-04-06T10:47:00Z
KL-82351,zoe.brown55@example.com,Opened Email,Loyalty Perks,2026-01-25T03:05:00Z
KL-11868,sara.ali59@outlook.com,Clicked Email,New Arrivals,2026-07-11T10:32:00Z
KL-41448,ethan.smith60@example.com,Clicked Email,New Arrivals,2026-04-15T22:34:00Z
KL-17790,mia.tanaka88@gmail.com,Opened Email,Winter Clearance,2026-01-08T02:28:00Z
KL-76091,olivia.kim44@hotmail.com,Opened Email,New Arrivals,2026-01-09T11:51:00Z
KL-46064,zoe.gonzalez79@outlook.com,Opened Email,Winter Clearance,2026-01-27T17:27:00Z
KL-78774,olivia.khan34@hotmail.com,Opened Email,New Arrivals,2026-02-20T07:23:00Z
KL-29965,chen.brown68@hotmail.com,Clicked Email,Loyalty Perks,2026-06-24T11:38:00Z
KL-46069,aiko.chen92@outlook.com,Opened Email,Loyalty Perks,2026-06-26T11:36:00Z
KL-11442,priya.wilson14@gmail.com,Unsubscribed,Loyalty Perks,2026-04-16T19:38:00Z
KL-19299,mia.gonzalez45@outlook.com,Opened Email,New Arrivals,2026-07-15T18:51:00Z
KL-80181,mia.garcia86@example.com,Opened Email,Summer Sale,2026-06-10T10:29:00Z
KL-85115,liam.sharma16@outlook.com,Opened Email,Winter Clearance,2026-07-09T10:49:00Z
KL-54281,fatima.johnson58@yahoo.com,Opened Email,Summer Sale,2026-04-01T17:36:00Z
KL-38988,priya.costa85@gmail.com,Unsubscribed,Summer Sale,2026-07-25T03:56:00Z
KL-67994,priya.brown81@yahoo.com,Opened Email,New Arrivals,2026-01-25T06:12:00Z
KL-30959,emma.brown0@gmail.com,Clicked Email,Summer Sale,2026-01-17T06:17:00Z
KL-71740,lucas.anand40@hotmail.com,Clicked Email,Summer Sale,2026-02-22T16:40:00Z
KL-82183,nina.johnson4@gmail.com,Opened Email,Summer Sale,2026-06-16T08:24:00Z
KL-95238,lucas.khan54@outlook.com,Opened Email,New Arrivals,2026-06-27T18:38:00Z
KL-97828,david.brown95@gmail.com,Unsubscribed,New Arrivals,2026-04-04T20:58:00Z
KL-4061,fatima.wilson71@gmail.com,Clicked Email,Summer Sale,2026-07-28T07:13:00Z
KL-80357,lucas.garcia72@gmail.com,Unsubscribed,Loyalty Perks,2026-07-05T16:23:00Z
KL-705,maria.smith84@yahoo.com,Clicked Email,Summer Sale,2026-05-25T08:49:00Z
KL-62910,nina.novak23@hotmail.com,Unsubscribed,Winter Clearance,2026-06-08T01:45:00Z
KL-29191,lucas.martin0@yahoo.com,Opened Email,Summer Sale,2026-04-08T15:37:00Z
KL-39975,chen.costa48@example.com,Opened Email,Loyalty Perks,2026-03-15T21:57:00Z
KL-66330,fatima.kim37@yahoo.com,Opened Email,Loyalty Perks,2026-03-04T01:28:00Z
KL-35910,emma.chen12@outlook.com,Opened Email,Winter Clearance,2026-02-13T20:49:00Z
KL-95476,david.khan78@gmail.com,Opened Email,New Arrivals,2026-03-25T14:53:00Z
KL-19429,fatima.anand84@example.com,Opened Email,Winter Clearance,2026-01-26T23:16:00Z
KL-76560,nina.brown30@yahoo.com,Clicked Email,New Arrivals,2026-05-17T10:40:00Z
KL-14561,fatima.obrien35@gmail.com,Opened Email,Winter Clearance,2026-07-20T22:50:00Z
KL-25398,arjun.smith2@outlook.com,Clicked Email,Loyalty Perks,2026-05-28T10:28:00Z
KL-79133,tom.wilson65@yahoo.com,Opened Email,Winter Clearance,2026-03-14T21:51:00Z
KL-17790,mia.tanaka88@gmail.com,Opened Email,Winter Clearance,2026-04-17T09:52:00Z
KL-19125,ethan.patel14@yahoo.com,Opened Email,Summer Sale,2026-04-27T22:13:00Z
KL-72039,arjun.anand29@hotmail.com,Unsubscribed,Summer Sale,2026-07-22T14:29:00Z
KL-52657,noah.tanaka4@outlook.com,Opened Email,New Arrivals,2026-03-22T00:41:00Z
KL-72623,nina.chen29@gmail.com,Opened Email,Winter Clearance,2026-05-18T06:24:00Z
KL-47743,james.brown7@yahoo.com,Opened Email,New Arrivals,2026-02-07T22:45:00Z
KL-33447,mia.martin62@gmail.com,Clicked Email,Loyalty Perks,2026-01-08T06:26:00Z
KL-52846,fatima.johnson6@hotmail.com,Clicked Email,New Arrivals,2026-05-11T21:49:00Z
KL-44113,james.wilson22@yahoo.com,Opened Email,New Arrivals,2026-01-25T04:59:00Z
KL-67004,arjun.patel85@gmail.com,Clicked Email,Loyalty Perks,2026-02-06T14:15:00Z
KL-68193,james.chen63@hotmail.com,Clicked Email,Summer Sale,2026-03-20T14:09:00Z
KL-84448,zoe.novak37@gmail.com,Opened Email,New Arrivals,2026-02-05T07:17:00Z
KL-13855,aiko.sharma52@example.com,Unsubscribed,Summer Sale,2026-03-14T19:21:00Z
KL-13177,fatima.khan17@gmail.com,Opened Email,Loyalty Perks,2026-03-12T11:44:00Z
KL-88928,nina.chen37@gmail.com,Opened Email,New Arrivals,2026-01-02T13:07:00Z
KL-90919,lucas.lee46@example.com,Opened Email,Summer Sale,2026-02-14T09:16:00Z
KL-77239,aiko.lee25@yahoo.com,Clicked Email,Loyalty Perks,2026-07-16T12:07:00Z
KL-69347,lucas.brown4@yahoo.com,Opened Email,Summer Sale,2026-05-19T07:59:00Z
KL-42704,lucas.costa48@hotmail.com,Opened Email,New Arrivals,2026-04-22T23:48:00Z
KL-16084,zoe.ali5@hotmail.com,Opened Email,Winter Clearance,2026-03-01T14:47:00Z
KL-61970,priya.patel13@example.com,Opened Email,New Arrivals,2026-02-28T04:58:00Z
KL-82660,arjun.ali83@example.com,Opened Email,Summer Sale,2026-03-13T09:18:00Z
KL-12083,emma.khan20@hotmail.com,Clicked Email,New Arrivals,2026-06-01T08:23:00Z
KL-84865,liam.chen92@hotmail.com,Clicked Email,Loyalty Perks,2026-05-11T01:08:00Z
KL-11442,priya.wilson14@gmail.com,Opened Email,Loyalty Perks,2026-04-01T15:31:00Z
KL-88432,james.smith55@hotmail.com,Opened Email,New Arrivals,2026-02-21T04:31:00Z
KL-9621,olivia.gonzalez15@hotmail.com,Opened Email,Summer Sale,2026-03-22T13:02:00Z
KL-186,noah.brown14@hotmail.com,Opened Email,New Arrivals,2026-04-19T12:46:00Z
KL-55856,sara.martin47@outlook.com,Opened Email,Winter Clearance,2026-05-01T05:43:00Z
KL-38189,lucas.smith94@gmail.com,Opened Email,Summer Sale,2026-05-15T11:21:00Z
KL-82351,zoe.brown55@example.com,Opened Email,Winter Clearance,2026-01-15T19:02:00Z
KL-62410,olivia.khan27@gmail.com,Unsubscribed,Summer Sale,2026-06-03T10:43:00Z
KL-66636,olivia.gonzalez55@outlook.com,Opened Email,Summer Sale,2026-01-07T18:54:00Z
KL-10782,raj.anand9@gmail.com,Opened Email,Loyalty Perks,2026-05-02T14:27:00Z
KL-15131,chen.lee15@outlook.com,Unsubscribed,New Arrivals,2026-01-13T05:46:00Z
KL-44899,noah.ali37@example.com,Opened Email,New Arrivals,2026-07-22T07:37:00Z
KL-55065,david.wilson85@example.com,Opened Email,New Arrivals,2026-05-13T20:39:00Z
KL-66642,chen.ali75@gmail.com,Opened Email,Summer Sale,2026-07-11T07:01:00Z
KL-21606,liam.brown51@gmail.com,Opened Email,New Arrivals,2026-02-14T01:55:00Z
KL-73613,emma.kim28@example.com,Opened Email,New Arrivals,2026-05-08T20:29:00Z
KL-63269,arjun.obrien33@outlook.com,Opened Email,New Arrivals,2026-04-25T01:20:00Z
KL-93497,ethan.lee49@outlook.com,Clicked Email,Winter Clearance,2026-06-18T17:56:00Z
KL-63269,arjun.obrien33@outlook.com,Opened Email,New Arrivals,2026-01-13T06:09:00Z
KL-7006,tom.martin81@outlook.com,Opened Email,Summer Sale,2026-02-14T18:35:00Z
KL-28864,ethan.lopez27@gmail.com,Opened Email,Loyalty Perks,2026-04-23T13:23:00Z
KL-83419,liam.wilson63@gmail.com,Clicked Email,New Arrivals,2026-06-09T15:26:00Z
KL-67256,chen.johnson6@outlook.com,Clicked Email,Summer Sale,2026-06-14T08:28:00Z
KL-15599,fatima.tanaka79@hotmail.com,Opened Email,Loyalty Perks,2026-02-12T14:13:00Z
KL-88928,nina.chen37@gmail.com,Unsubscribed,Loyalty Perks,2026-04-16T17:57:00Z
KL-90700,olivia.novak80@gmail.com,Opened Email,Summer Sale,2026-04-01T22:44:00Z
KL-56645,raj.wilson19@yahoo.com,Opened Email,Winter Clearance,2026-03-16T14:29:00Z
KL-85679,ethan.johnson9@yahoo.com,Opened Email,Winter Clearance,2026-01-05T19:32:00Z
KL-33447,mia.martin62@gmail.com,Unsubscribed,New Arrivals,2026-05-10T04:25:00Z
